0.500000000000000, 0.000000000000000, 0.000000000000000, -3.250000000000000
0.499992000000000, 0.001224744871392, 0.000000000000000, -3.250020000502002
0.499975999815998, 0.002449470146101, 0.001000000000000, -3.250040003208140
0.499951999151977, 0.003674156225055, 0.002000000000000, -3.250060009598975
0.499919997599885, 0.004898783505339, 0.003000000000000, -3.250080021155779
0.499879994639608, 0.006123332378744, 0.004000000000000, -3.250100039360815
0.499831989638938, 0.007347783230318, 0.005000000000000, -3.250120065697617
0.499775981853526, 0.008572116436905, 0.006000000000000, -3.250140101651283
0.499711970426840, 0.009796312365696, 0.007000000000000, -3.250160148708749
0.499639954390100, 0.011020351372771, 0.008000000000000, -3.250180208359080
0.499559932662223, 0.012244213801634, 0.009000000000000, -3.250200282093754
0.499471904049747, 0.013467879981759, 0.010000000000000, -3.250220371406948
0.499375867246752, 0.014691330227117, 0.011000000000000, -3.250240477795825
0.499271820834776, 0.015914544834716, 0.012000000000000, -3.250260602760824
0.499159763282723, 0.017137504083124, 0.013000000000000, -3.250280747805947
0.499039692946759, 0.018360188230999, 0.014000000000000, -3.250300914439054
0.498911608070205, 0.019582577515608, 0.015000000000000, -3.250321104172152
0.498775506783423, 0.020804652151346, 0.016000000000000, -3.250341318521687
0.498631387103693, 0.022026392328245, 0.017000000000000, -3.250361559008849
0.498479246935080, 0.023247778210491, 0.018000000000000, -3.250381827159854
0.498319084068299, 0.024468789934918, 0.019000000000000, -3.250402124506257
0.498150896180567, 0.025689407609512, 0.020000000000000, -3.250422452585244
0.497974680835455, 0.026909611311902, 0.021000000000000, -3.250442812939941
0.497790435482721, 0.028129381087844, 0.022000000000000, -3.250463207119711
0.497598157458147, 0.029348696949707, 0.023000000000000, -3.250483636680471
0.497397843983363, 0.030567538874941, 0.024000000000000, -3.250504103184994
0.497189492165662, 0.031785886804549, 0.025000000000000, -3.250524608203225
0.496973098997811, 0.033003720641543, 0.026000000000000, -3.250545153312594
0.496748661357852, 0.034221020249400, 0.027000000000000, -3.250565740098335
0.496516176008899, 0.035437765450503, 0.028000000000000, -3.250586370153806
0.496275639598921, 0.036653936024583, 0.029000000000000, -3.250607045080812
0.496027048660520, 0.037869511707143, 0.030000000000000, -3.250627766489929
0.495770399610707, 0.039084472187880, 0.031000000000000, -3.250648536000840
0.495505688750664, 0.040298797109096, 0.032000000000000, -3.250669355242660
0.495232912265496, 0.041512466064099, 0.033000000000000, -3.250690225854280
0.494952066223982, 0.042725458595593, 0.034000000000000, -3.250711149484702
0.494663146578317, 0.043937754194064, 0.035000000000000, -3.250732127793382
0.494366149163840, 0.045149332296148, 0.036000000000000, -3.250753162450586
0.494061069698762, 0.046360172282993, 0.037000000000000, -3.250774255137731
0.493747903783881, 0.047570253478610, 0.038000000000000, -3.250795407547748
0.493426646902290, 0.048779555148209, 0.039000000000000, -3.250816621385439
0.493097294419080, 0.049988056496528, 0.040000000000000, -3.250837898367846
0.492759841581032, 0.051195736666146, 0.041000000000000, -3.250859240224613
0.492414283516300, 0.052402574735789, 0.042000000000000, -3.250880648698366
0.492060615234090, 0.053608549718612, 0.043000000000000, -3.250902125545092
0.491698831624329, 0.054813640560484, 0.044000000000000, -3.250923672534516
0.491328927457323, 0.056017826138245, 0.045000000000000, -3.250945291450503
